datetime,SNX-USD,XTZ-USD,ICP-USD,ETC-USD,ZEC-USD,LINK-USD,MKR-USD,ATOM-USD,BCH-USD,CELO-USD,ENJ-USD,RUNE-USD,FIL-USD,ZRX-USD,TRX-USD,YFI-USD,COMP-USD,XLM-USD,EOS-USD,NEAR-USD,ALGO-USD,XMR-USD,SUSHI-USD,ADA-USD,UMA-USD,BTC-USD,DOT-USD,CRV-USD,SOL-USD,DOGE-USD,LTC-USD,AAVE-USD,UNI-USD,MATIC-USD,1INCH-USD,AVAX-USD,ETH-USD
2023-05-02T03:00:00.000Z,2.338,0.99,5.72,19.16,36.3,6.901,711,10.989,117.2,0.576,0.375,1.294,5.28,0.243,0.0674,7985,39.8,0.0927,1.014,1.829,0.1761,152.8,1.009,0.386,1.99,27995,5.65,0.8882,21.89,0.0788,87.1,68.96,5.297,0.9585,0.454,16.59,1830
2023-05-02T04:00:00.000Z,2.338,0.989,5.73,19.09,36.5,6.875,708,10.937,116.8,0.573,0.374,1.288,5.28,0.244,0.0674,7961,39.7,0.0924,1.013,1.818,0.1758,152.8,1.007,0.386,2,27928,5.65,0.883,21.737,0.0783,86.9,68.78,5.3,0.9567,0.453,16.52,1826.4
2023-05-02T05:00:00.000Z,2.34,0.988,5.69,19.02,36.3,6.901,709,10.984,117.4,0.574,0.372,1.289,5.26,0.244,0.0674,8000,39.6,0.0925,1.011,1.819,0.1752,152.8,1.01,0.386,2.05,27992,5.65,0.8878,21.868,0.0787,87.2,68.92,5.318,0.9598,0.456,16.59,1831.5
2023-05-02T06:00:00.000Z,2.344,0.985,5.66,19.01,36.3,6.9,713,10.968,117.5,0.573,0.372,1.29,5.25,0.243,0.0674,7993,39.5,0.0921,1.016,1.823,0.1753,152.8,1.012,0.387,2.16,27966,5.65,0.8849,21.863,0.0784,87.2,69.02,5.299,0.9588,0.457,16.6,1832.1
2023-05-02T07:00:00.000Z,2.354,0.99,5.69,19.16,36.4,6.93,712,10.991,118.2,0.574,0.376,1.293,5.26,0.244,0.0674,8007,39.7,0.092,1.03,1.826,0.1764,154.2,1.01,0.387,2.1,28009,5.65,0.8895,21.879,0.0784,87.5,69.37,5.323,0.9592,0.459,16.66,1838.2
2023-05-02T08:00:00.000Z,2.354,0.987,5.65,19.12,36.4,6.941,709,11.046,118.2,0.576,0.376,1.296,5.28,0.243,0.0684,7995,39.9,0.0921,1.028,1.827,0.1762,154.2,1.005,0.387,2.1,28009,5.68,0.8903,21.913,0.0788,87.9,69.21,5.323,0.9633,0.455,16.75,1834.5
2023-05-02T09:00:00.000Z,2.343,0.984,5.63,19.04,36.3,6.865,707,10.955,117.8,0.575,0.373,1.295,5.23,0.244,0.0684,7914,39.5,0.0924,1.019,1.814,0.175,154.2,1.007,0.387,2.23,28027,5.68,0.8821,21.871,0.0784,88.1,69,5.294,0.9577,0.455,16.63,1830.6
2023-05-02T10:00:00.000Z,2.343,0.985,5.73,19.08,36.4,6.882,708,10.958,118.6,0.573,0.375,1.292,5.27,0.244,0.0684,7944,39.8,0.0922,1.02,1.827,0.1757,154.2,1.008,0.387,2.26,28027,5.68,0.8844,21.875,0.0784,88.3,68.67,5.278,0.9605,0.454,16.6,1830.2
2023-05-02T11:00:00.000Z,2.344,0.981,5.71,19.05,36.5,6.896,709,11.016,118.9,0.575,0.375,1.298,5.25,0.244,0.0684,7959,39.9,0.0924,1.021,1.838,0.1756,154.2,1.009,0.387,2.23,28066,5.66,0.8904,21.933,0.0782,88,68.87,5.275,0.9585,0.454,16.65,1833
2023-05-02T12:00:00.000Z,2.347,0.986,5.71,19.09,36.8,6.86,706,10.996,118.3,0.577,0.373,1.297,5.25,0.243,0.0684,7944,39.9,0.092,1.022,1.833,0.1758,153.9,1.006,0.388,2.23,28157,5.67,0.8888,22.002,0.0785,88.2,68.79,5.279,0.9591,0.454,16.67,1832.1
2023-05-02T13:00:00.000Z,2.344,0.983,5.71,18.96,36.3,6.846,705,10.979,117.7,0.575,0.371,1.291,5.25,0.242,0.0687,7926,39.7,0.0923,1.018,1.814,0.1755,153.8,1.004,0.388,2.24,28005,5.65,0.8883,21.921,0.0779,87.9,68.44,5.279,0.956,0.453,16.6,1831.8
2023-05-02T14:00:00.000Z,2.358,0.991,5.74,19.1,36.6,6.903,708,11.06,118.1,0.578,0.374,1.302,5.26,0.244,0.0686,7911,40,0.0925,1.025,1.84,0.1765,153.4,1.018,0.385,2.14,28371,5.7,0.9048,22.108,0.0787,88.2,69.01,5.312,0.9659,0.455,16.69,1852.3
2023-05-02T15:00:00.000Z,2.359,0.991,5.74,19.18,36.7,6.929,707,11.029,118.4,0.58,0.376,1.308,5.26,0.245,0.0686,7931,40,0.0928,1.028,1.839,0.1771,154.3,1.013,0.388,2.13,28547,5.69,0.8989,22.179,0.0787,88.1,69.22,5.312,0.9651,0.456,16.83,1860
2023-05-02T16:00:00.000Z,2.359,0.988,5.74,19.19,36.8,6.879,702,11.029,118.1,0.576,0.376,1.301,5.26,0.244,0.0686,7929,39.7,0.0932,1.026,1.839,0.1769,154.3,1.016,0.388,2.15,28476,5.7,0.8984,22.128,0.0787,87.7,68.98,5.312,0.965,0.455,16.81,1853.9
2023-05-02T17:00:00.000Z,2.364,0.987,5.68,19.19,36.8,6.897,698,11.041,118.7,0.58,0.376,1.302,5.27,0.246,0.0691,7952,39.9,0.0935,1.027,1.841,0.1776,154.3,1.018,0.389,2.12,28500,5.72,0.9006,22.158,0.0787,87.7,69.19,5.312,0.9638,0.457,16.8,1862.3
2023-05-02T18:00:00.000Z,2.382,0.991,5.7,19.28,37,6.923,698,11.096,119.1,0.579,0.377,1.315,5.27,0.246,0.0697,7937,40,0.0937,1.029,1.849,0.1786,154.3,1.021,0.39,2.1,28721,5.75,0.9065,22.253,0.0791,88.2,69.19,5.342,0.9729,0.457,16.91,1873.5
2023-05-02T19:00:00.000Z,2.405,0.991,5.7,19.34,36.8,7.019,699,11.108,119,0.58,0.378,1.312,5.27,0.249,0.0697,7964,40.1,0.0938,1.029,1.842,0.1788,154.3,1.029,0.393,2.12,28729,5.73,0.9082,22.303,0.0791,88.1,69.27,5.342,0.9709,0.46,16.98,1873.8
2023-05-02T20:00:00.000Z,2.411,0.994,5.7,19.31,36.9,6.989,698,11.058,119.5,0.58,0.378,1.316,5.27,0.25,0.0697,7963,39.8,0.0937,1.022,1.844,0.1787,154.3,1.016,0.393,2.11,28716,5.7,0.9054,22.245,0.0791,88.3,69.12,5.332,0.977,0.46,16.9,1872.4
2023-05-02T21:00:00.000Z,2.433,0.989,5.7,19.31,36.9,6.992,699,11.057,119.5,0.581,0.378,1.307,5.3,0.25,0.0697,7958,39.7,0.0937,1.023,1.834,0.179,154.3,1.016,0.393,2.11,28693,5.7,0.9045,22.26,0.0791,88.5,69.06,5.341,0.973,0.457,16.85,1874.4
2023-05-02T22:00:00.000Z,2.446,0.99,5.7,19.27,36.8,6.983,700,11.043,119.8,0.583,0.379,1.313,5.3,0.249,0.0697,7981,39.9,0.0935,1.025,1.847,0.1797,154.3,1.018,0.391,2.11,28799,5.75,0.9081,22.257,0.0787,88.8,69.33,5.341,0.9808,0.458,16.94,1878.7
2023-05-02T23:00:00.000Z,2.446,0.993,5.7,19.29,36.8,6.973,700,11.058,119,0.581,0.376,1.303,5.3,0.249,0.0697,7961,39.9,0.0935,1.025,1.84,0.1797,154.3,1.017,0.391,2.13,28703,5.75,0.9027,22.257,0.0787,88.8,69.33,5.341,0.9746,0.458,16.94,1873.2
2023-05-03T00:00:00.000Z,2.439,0.993,5.7,19.15,36.6,6.963,700,11.058,119,0.581,0.377,1.296,5.27,0.246,0.0697,7961,39.6,0.0935,1.025,1.83,0.1782,154.3,1.017,0.389,2.13,28535,5.75,0.9027,22.085,0.0786,88.8,69.33,5.341,0.9757,0.458,16.94,1865.8
2023-05-03T01:00:00.000Z,2.458,0.993,5.7,19.15,36.6,6.963,700,11.058,119,0.581,0.375,1.296,5.27,0.246,0.0697,7961,39.6,0.0935,1.025,1.83,0.1777,154.3,1.017,0.388,2.13,28571,5.75,0.9027,22.085,0.0786,88.8,69.33,5.341,0.9659,0.458,16.94,1864.4
2023-05-03T02:00:00.000Z,2.443,0.983,5.7,19.1,36.5,6.954,700,11.058,119,0.581,0.373,1.293,5.22,0.244,0.0697,7961,39.4,0.0935,1.025,1.82,0.1778,154.3,1.008,0.388,2.14,28404,5.69,0.8975,21.945,0.0782,87.5,68.64,5.266,0.9659,0.452,16.72,1864.4
2023-05-03T03:00:00.000Z,2.443,0.983,5.7,19.11,36.4,6.947,700,11.058,119,0.581,0.375,1.293,5.22,0.244,0.0697,7961,39.3,0.0931,1.025,1.816,0.1778,154.3,1.008,0.388,2.14,28521,5.66,0.8975,21.83,0.0782,87.8,68.64,5.266,0.9659,0.452,16.72,1866.1
